row_id,call_idx,sample_idx,y_factual,y_cf,causal_effect,target_agent,cf_agent,cf_path
10,3,0,0.0,0.0,0.0,CONTAINS,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=10/index.json
10,4,0,0.0,0.0,0.0,CONTAINS,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=10/index.json
10,5,0,0.0,0.0,0.0,CONTAINS,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=10/index.json
10,6,0,0.0,0.0,0.0,CONTAINS,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=10/index.json
10,7,0,0.0,0.0,0.0,CONTAINS,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=10/index.json
10,8,0,0.0,0.0,0.0,CONTAINS,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=10/index.json
10,9,0,0.0,0.0,0.0,CONTAINS,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=10/index.json
10,10,0,0.0,0.0,0.0,CONTAINS,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=10/index.json
10,11,0,0.0,0.0,0.0,CONTAINS,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=10/index.json
10,12,0,0.0,0.0,0.0,CONTAINS,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=10/index.json
10,13,0,0.0,0.0,0.0,CONTAINS,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=10/index.json
11,0,0,0.0,0.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=11/index.json
11,1,0,0.0,0.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=11/index.json
11,2,0,0.0,0.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=11/index.json
11,3,0,0.0,0.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=11/index.json
11,4,0,0.0,0.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=11/index.json
11,5,0,0.0,0.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=11/index.json
11,6,0,0.0,0.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=11/index.json
11,7,0,0.0,0.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=11/index.json
11,8,0,0.0,0.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=11/index.json
11,9,0,0.0,0.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=11/index.json
11,10,0,0.0,0.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=11/index.json
11,11,0,0.0,0.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=11/index.json
11,12,0,0.0,0.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=11/index.json
11,13,0,0.0,0.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=11/index.json
12,0,0,1.0,1.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=12/index.json
12,1,0,1.0,1.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=12/index.json
12,2,0,1.0,1.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=12/index.json
12,3,0,1.0,1.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=12/index.json
12,4,0,1.0,1.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=12/index.json
12,5,0,1.0,1.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=12/index.json
12,6,0,1.0,1.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=12/index.json
12,7,0,1.0,1.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=12/index.json
12,8,0,1.0,1.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=12/index.json
12,9,0,1.0,1.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=12/index.json
12,10,0,1.0,1.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=12/index.json
12,11,0,1.0,1.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=12/index.json
12,12,0,1.0,1.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=12/index.json
12,13,0,1.0,1.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=12/index.json
13,0,0,1.0,1.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=13/index.json
13,1,0,1.0,1.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=13/index.json
13,2,0,1.0,1.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=13/index.json
13,3,0,1.0,1.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=13/index.json
13,4,0,1.0,1.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=13/index.json
13,5,0,1.0,1.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=13/index.json
13,6,0,1.0,1.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=13/index.json
13,7,0,1.0,1.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=13/index.json
13,8,0,1.0,1.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=13/index.json
13,9,0,1.0,1.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=13/index.json
13,10,0,1.0,1.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=13/index.json
13,11,0,1.0,1.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=13/index.json
13,12,0,1.0,1.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=13/index.json
13,13,0,1.0,1.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=13/index.json
14,0,0,1.0,1.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=14/index.json
14,1,0,1.0,1.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=14/index.json
14,2,0,1.0,1.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=14/index.json
14,3,0,1.0,1.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=14/index.json
14,4,0,1.0,1.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=14/index.json
14,5,0,1.0,1.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=14/index.json
14,6,0,1.0,1.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=14/index.json
14,7,0,1.0,1.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=14/index.json
14,8,0,1.0,1.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=14/index.json
14,9,0,1.0,1.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=14/index.json
14,10,0,1.0,1.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=14/index.json
14,11,0,1.0,1.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=14/index.json
14,12,0,1.0,1.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=14/index.json
14,13,0,1.0,1.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=14/index.json
15,0,0,1.0,1.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=15/index.json
15,1,0,1.0,1.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=15/index.json
15,2,0,1.0,1.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=15/index.json
15,3,0,1.0,1.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=15/index.json
15,4,0,1.0,1.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=15/index.json
15,5,0,1.0,1.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=15/index.json
15,6,0,1.0,1.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=15/index.json
15,7,0,1.0,1.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=15/index.json
15,8,0,1.0,1.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=15/index.json
15,9,0,1.0,1.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=15/index.json
15,10,0,1.0,1.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=15/index.json
15,11,0,1.0,1.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=15/index.json
15,12,0,1.0,1.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=15/index.json
15,13,0,1.0,1.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=15/index.json
16,0,0,1.0,1.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=16/index.json
16,1,0,1.0,1.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=16/index.json
16,2,0,1.0,1.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=16/index.json
16,3,0,1.0,1.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=16/index.json
16,4,0,1.0,1.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=16/index.json
16,5,0,1.0,1.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=16/index.json
16,6,0,1.0,1.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=16/index.json
16,7,0,1.0,1.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=16/index.json
16,8,0,1.0,1.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=16/index.json
16,9,0,1.0,1.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=16/index.json
16,10,0,1.0,1.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=16/index.json
16,11,0,1.0,1.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=16/index.json
16,12,0,1.0,1.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=16/index.json
16,13,0,1.0,1.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=16/index.json
17,0,0,0.0,0.0,0.0,CONTAINS,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=17/index.json
17,1,0,0.0,0.0,0.0,CONTAINS,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=17/index.json
17,2,0,0.0,0.0,0.0,CONTAINS,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=17/index.json
17,3,0,0.0,0.0,0.0,CONTAINS,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=17/index.json
17,4,0,0.0,0.0,0.0,CONTAINS,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=17/index.json
17,5,0,0.0,0.0,0.0,CONTAINS,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=17/index.json
17,6,0,0.0,0.0,0.0,CONTAINS,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=17/index.json
17,7,0,0.0,0.0,0.0,CONTAINS,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=17/index.json
17,8,0,0.0,0.0,0.0,CONTAINS,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=17/index.json
17,9,0,0.0,0.0,0.0,CONTAINS,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=17/index.json
17,10,0,0.0,0.0,0.0,CONTAINS,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=17/index.json
17,11,0,0.0,0.0,0.0,CONTAINS,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=17/index.json
17,12,0,0.0,0.0,0.0,CONTAINS,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=17/index.json
17,13,0,0.0,0.0,0.0,CONTAINS,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=17/index.json
2,0,0,0.0,0.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=2/index.json
2,1,0,0.0,0.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=2/index.json
2,2,0,0.0,0.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=2/index.json
2,3,0,0.0,0.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=2/index.json
2,4,0,0.0,0.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=2/index.json
2,5,0,0.0,0.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=2/index.json
2,6,0,0.0,0.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=2/index.json
2,7,0,0.0,0.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=2/index.json
2,8,0,0.0,0.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=2/index.json
2,9,0,0.0,0.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=2/index.json
2,10,0,0.0,0.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=2/index.json
2,11,0,0.0,0.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=2/index.json
2,12,0,0.0,0.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=2/index.json
2,13,0,0.0,0.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=2/index.json
3,0,0,1.0,1.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=3/index.json
3,1,0,1.0,1.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=3/index.json
3,2,0,1.0,1.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=3/index.json
3,3,0,1.0,1.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=3/index.json
3,4,0,1.0,1.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=3/index.json
3,5,0,1.0,1.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=3/index.json
3,6,0,1.0,1.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=3/index.json
3,7,0,1.0,1.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=3/index.json
3,8,0,1.0,1.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=3/index.json
3,9,0,1.0,1.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=3/index.json
3,10,0,1.0,1.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=3/index.json
3,11,0,1.0,1.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=3/index.json
3,12,0,1.0,1.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=3/index.json
3,13,0,1.0,1.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=3/index.json
4,0,0,0.0,0.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=4/index.json
4,1,0,0.0,0.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=4/index.json
4,2,0,0.0,0.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=4/index.json
4,3,0,0.0,0.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=4/index.json
4,4,0,0.0,0.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=4/index.json
4,5,0,0.0,0.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=4/index.json
4,6,0,0.0,0.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=4/index.json
4,7,0,0.0,0.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=4/index.json
4,8,0,0.0,0.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=4/index.json
4,9,0,0.0,0.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=4/index.json
4,10,0,0.0,0.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=4/index.json
4,11,0,0.0,0.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=4/index.json
4,12,0,0.0,0.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=4/index.json
4,13,0,0.0,0.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=4/index.json
5,0,0,0.0,0.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=5/index.json
5,1,0,0.0,0.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=5/index.json
5,2,0,0.0,0.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=5/index.json
5,3,0,0.0,0.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=5/index.json
5,4,0,0.0,0.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=5/index.json
5,5,0,0.0,0.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=5/index.json
5,6,0,0.0,0.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=5/index.json
5,7,0,0.0,0.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=5/index.json
5,8,0,0.0,0.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=5/index.json
5,9,0,0.0,0.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=5/index.json
5,10,0,0.0,0.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=5/index.json
5,11,0,0.0,0.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=5/index.json
5,12,0,0.0,0.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=5/index.json
5,13,0,0.0,0.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=5/index.json
6,0,0,0.0,0.0,0.0,ANSWER,agent_0,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=6/index.json
6,1,0,0.0,0.0,0.0,ANSWER,agent_1,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=6/index.json
6,2,0,0.0,0.0,0.0,ANSWER,agent_2,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=6/index.json
6,3,0,0.0,0.0,0.0,ANSWER,agent_3,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=6/index.json
6,4,0,0.0,0.0,0.0,ANSWER,agent_4,results/env=multi_agent_debate/model=Qwen3-8B/adv=agent_4/row=6/index.json
